Title	Type	Episodes	Release date	End date	Members	Score	Users	Rank	Popularity	Description	Related	Characters	Voices	Staff
Ni ga Mushi Ojisan	 Music	1	1987-12-02 00:00:00	-	127	nan	0	12366	17429	['A angry looking old man who walks his equally angry looking old dog scares children away. ']	None	[]	[]	nan
