Title	Type	Episodes	Release date	End date	Members	Score	Users	Rank	Popularity	Description	Related	Characters	Voices	Staff
Kaeru San Yuushi	Movie	1	1933-02-28 00:00:00	-	684	4.66	321	11763	12165	['Frogs fight crime in a bizarre world.']	['Adaptation: Tetsu no Shojo Jun']	[]	[]	nan
