Title	Type	Episodes	Release date	End date	Members	Score	Users	Rank	Popularity	Description	Related	Characters	Voices	Staff
Tsuru Shitae Waka Kan	Movie	1	2011-01-01 00:00:00	-	557	4.92	280	11557	12674	"['Spans 13 meters 53 cm long picture scroll painting by Sotatsu Tawaraya, ""Tsuru shitae waka kan (Anthology with Cranes)"" (17th Century) is a unique painting to evoke the moving image.', '\n', '\r\r\nYamamura try to decipher this ""Anthology with Cranes"" and the intent of Sotatsu Tawaraya, finished in experimental work and interpret it as animation.', '\n', '\n', '\n', '\r\r\n(Source: Yamamura Animation)']"	None	[]	[]	nan
