Title	Type	Episodes	Release date	End date	Members	Score	Users	Rank	Popularity	Description	Related	Characters	Voices	Staff
Taka no Tsume: Tokyo Comic Con 2017 no Ouen-dan ni Shuunin Kettei!	ONA	1	2017-07-29 00:00:00	-	291	nan	0	13693	14709	['A webisode where the Eagle Talon cast breaks the 4th wall to say that they are the official appointed cheer squad of the 2017 Tokyo Comic Con. They go on to explain what the Comic Con is about and plug their newest film ', <i>DC Super Heroes vs. Taka no Tsume-dan</i>, '. ']	None	nan	nan	nan
