Title	Type	Episodes	Release date	End date	Members	Score	Users	Rank	Popularity	Description	Related	Characters	Voices	Staff
Sheng Shi Zhuang Niang	ONA	20	2018-07-24 00:00:00	2018-11-27 00:00:00	4328	6.77	947	4739	7458	"['A beauty blogger has been sent to a VR reality game, where she has to stand firm in a catfight in boudoir. But how so? She is given numerous cosmetic products that she can arm herself up with. Based on the popular online novel published on the famous female-oriented online novel website ""Jinjiang"", this animation is strongly recommended to those who love all kinds of cosmetics.', '\n', '\n', '\n', '\r\n(Source: Guodong Subs)']"	['Prequel: Super Robot Taisen OG: Divine Wars', 'Sequel: Super Robot Taisen OG: The Inspector']	nan	nan	nan
