Title	Type	Episodes	Release date	End date	Members	Score	Users	Rank	Popularity	Description	Related	Characters	Voices	Staff
The Reflection	TV	12	2017-07-22 00:00:00	2017-10-07 00:00:00	27959	5.13	5298	11245	3416	['After the Reflection, some of the people in all parts of the world are discovered with super powers. Some become heroes, and others villains. How did the Reflection happen? What was the cause of it? With many unsolved mysteries, the world is led into turmoil.']	None	['Exon', 'Izzet, Ian', 'Evans, Eleanor', 'Livingstone, Lisa', 'Mister Mystic', 'Saya', 'Hoden, Michael', 'Horn, Trevor', 'Uki', 'Dulles, Warren']	['Miki, Shinichiro', 'Mikami, Satoshi', 'Ise, Mariya', 'Hanamura, Satomi', 'Nishimura, Tomomichi', 'Nishiwaki, Sayaka', 'Seki, Toshihiko', 'Satake, Uki', 'Umezu, Hideyuki']	[['Nagahama, Hiroshi', 'Director, Original Character Design, Original Creator'], ['Soutome, Kouichirou', 'Director, Episode Director'], ['Tanaka, Kazuya', 'Sound Director'], ['Asami, Matsuo', 'Episode Director']]
