Title	Type	Episodes	Release date	End date	Members	Score	Users	Rank	Popularity	Description	Related	Characters	Voices	Staff
Sinbad: Soratobu Hime to Himitsu no Shima	Movie	1	2015-07-04 00:00:00	-	1895	6.31	465	7125	9574	['Sinbad dreams of voyaging to an unknown world. He and his pet monkey Mimi encounter Sana, a girl riding a flying wooden horse. Then, the wind shifts.', '\n', '\n', '\n', '\r\n(Source: ANN, edited)']	None	['Sana', 'Sinbad', 'Dal', 'Najib', 'Razak', 'Latifa', 'Ali']	['Tanabe, Momoko', 'Muranaka, Tomo', 'Aoyama, Yutaka', 'Miyazawa, Tadashi', 'Kaga, Takeshi', 'Yakushimaru, Hiroko', 'Nagasawa, Nao']	[['Miyashita, Shinpei', 'Director'], ['Hayafune, Kaeko', 'Script'], ['whiteeeen', 'Theme Song Performance'], ['Satou, Yoshiharu', 'Chief Animation Director, Character Design']]
