Title	Type	Episodes	Release date	End date	Members	Score	Users	Rank	Popularity	Description	Related	Characters	Voices	Staff
Xiao Hong Lian He Xiao Lan Lian	Movie	1	1982-01-01 00:00:00	-	17	nan	0	14291	18750	"['No synopsis information has been added to this title. Help improve our database by adding a synopsis ', <a href=""/dbchanges.php?aid=43508&amp;t=synopsis"">here</a>, '.']"	['Parent story: Xiong Chumo: Conglin Zong Dong Yuan']	nan	nan	nan
