Title	Type	Episodes	Release date	End date	Members	Score	Users	Rank	Popularity	Description	Related	Characters	Voices	Staff
Tetsuwan Birdy Decode	TV	13	2008-07-05 00:00:00	2008-09-27 00:00:00	86083	7.44	31299	1845	1799	"['While pursuing an alien fugitive, Birdy Cephon Altera—a bombastic police officer from the Space Federation—finds herself on Earth. Her target, Geega, has disguised himself as a human and assimilated into the fashion industry, so Birdy follows suit and joins a modeling agency, taking on the identity ""Shion Arita."" Her position as a rising model has her posing for photo shoots by day and chasing intergalactic criminals by night.', '\n', '\n', '\n', '\r\nMeanwhile, Tsutomu Senkawa, an average high school student, explores an abandoned building with his friend, and coincidentally, Birdy has tracked down Geega to the same building. Senkawa briefly witnesses the battle before being seized as a hostage by Geega. However, Birdy, oblivious, attacks Geega and accidentally kills Senkawa. Distraught, she quickly decides to save him by integrating his consciousness into her body.', '\n', '\n', '\n', ""\r\nNow, Birdy and Senkawa must not only cohabitate the same body, but also balance Senkawa's high school life, Shion Arita's modeling career, and Birdy's increasingly dangerous job as a Federation officer."", '\n', '\n', '\n', '\r\n[Written by MAL Rewrite]']"	['Adaptation: Tetsuwan Birdy', 'Alternative version: Tetsuwan Birdy', 'Sequel: Tetsuwan Birdy Decode: The Cipher']	['Altera, Birdy Cephon', 'Senkawa, Tsutomu', 'Nakasugi, Sayaka', 'Tuto', 'Muroto, Keisuke', 'Gomez, George', 'Weegie', 'Hayamiya, Natsumi', 'Scherzo', 'Megius']	['Chiba, Saeko', 'Irino, Miyu', 'Sakamoto, Maaya', 'Kawada, Shinji', 'Fujiwara, Keiji', 'Ishizuka, Unshou', 'Neya, Michiko', 'Itou, Kanae', 'Wakamoto, Norio', 'Aoyama, Yutaka']	[['Izubuchi, Yutaka', 'Producer'], ['Akane, Kazuki', 'Director'], ['Aketagawa, Jin', 'Sound Director'], ['Koga, Kazuomi', 'Episode Director, Storyboard']]
