Title	Type	Episodes	Release date	End date	Members	Score	Users	Rank	Popularity	Description	Related	Characters	Voices	Staff
Ookii 1 Nensei to Chiisana 2 Nensei	Movie	1	2014-03-01 00:00:00	-	4314	6.37	2071	6812	7446	"[""First-grader Masaya is a crybaby despite his large stature, so he can't walk by himself on the dark path to school. The one who holds his hand is Akiyo, a tiny but capable second-grader."", '\n', '\n', '\n', '\nMasaya wants to be strong like Akiyo and admires her, but one day, something happens that leaves Akiyo in tears.', '\n', '\n', '\n', ""\nTo lift Akiyo's spirits, Masaya goes trekking to the distant Ipponsugi forest to find the spotted bellflowers that Akiyo loves."", '\n', '\n', '\n', '\n(Source: ANN)']"	['Adaptation: Katte ni Kaizou', 'Parent story: Katte ni Kaizou']	['Akiyo', 'Masaya', 'Teacher']	['Yajima, Akiko', 'Tamura, Mutsumi', 'Oofuku, Yumiko']	[['Watanabe, Ayumu', 'Director'], ['Ezaki, Shinpei', 'Episode Director'], ['Kaneko, Shizue', 'Character Design']]
