Title	Type	Episodes	Release date	End date	Members	Score	Users	Rank	Popularity	Description	Related	Characters	Voices	Staff
Shan Yang He Lang	Movie	1	1960-01-01 00:00:00	-	17	nan	0	13181	18765	"['No synopsis information has been added to this title. Help improve our database by adding a synopsis ', <a href=""/dbchanges.php?aid=43272&amp;t=synopsis"">here</a>, '.']"	['Adaptation: Dokonjougaeru', 'Prequel: Dokonjou Gaeru', 'Side story: Shin Dokonjou Gaeru: Dokonjou Yumemakura']	nan	nan	nan
