Title	Type	Episodes	Release date	End date	Members	Score	Users	Rank	Popularity	Description	Related	Characters	Voices	Staff
Hitori no Shita: The Outcast Recap	Special	1	2018-01-10 00:00:00	-	5245	6.34	1548	6975	6906	['Recap of the first season of ', <i>Hitori no Shita: The Outcast</i>, ' that aired a week prior to Japanese broadcast of the second season.']	['Prequel: Hitori no Shita: The Outcast', 'Sequel: Hitori no Shita: The Outcast 2nd Season']	nan	nan	nan
